grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 6, 'path_smooth': 0}",0.9894688644688644,0.9903592617007251,0.9891365955034952,0.6195826645264848,0.7622222222222222,0.6887519260400617,0.9896549072243616,0.690185604262923
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 6, 'path_smooth': 1}",0.989010989010989,0.9909360580092287,0.986774985830342,0.6101811511121302,0.7711111111111111,0.689779147406266,0.9889073442835198,0.690357136543169
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 0}",0.9894688644688644,0.9903592617007251,0.9891365955034952,0.6195826645264848,0.7622222222222222,0.6887519260400617,0.9896549072243616,0.690185604262923
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 1}",0.989010989010989,0.9909360580092287,0.986774985830342,0.6101811511121302,0.7711111111111111,0.689779147406266,0.9889073442835198,0.690357136543169
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6422838798440724,0.7437037037037038,0.724191063174114,1.0,0.70339288224063
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.631506535198349,0.8155555555555555,0.7354904982023626,1.0,0.727517529652089
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6461820683329511,0.7962962962962963,0.6949152542372881,1.0,0.7124645396221784
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.631506535198349,0.788888888888889,0.733949666153056,1.0,0.7181150300800979
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6461820683329511,0.7770370370370371,0.6949152542372881,1.0,0.7060447865357588
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.631506535198349,0.8022222222222222,0.733949666153056,1.0,0.7225594745245424
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6470992891538638,0.7725925925925926,0.7560349255264509,1.0,0.7252422690909691
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.6571887181839028,0.7770370370370371,0.7627118644067796,1.0,0.7323125398759065
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.2, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6470992891538638,0.7548148148148148,0.7637390857729841,1.0,0.7218843965805543
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.2, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.6571887181839028,0.7866666666666666,0.7693888032871083,1.0,0.7377480627125593
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.2, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6470992891538638,0.7548148148148148,0.7637390857729841,1.0,0.7218843965805543
